symbol,label,score,peak,dd,rvol_1h,m6,rsi_1h,btc_corr_2d,btc_corr_4d,independent_mover,prefilter_score,rsi_value,rsi_divergence,macd_hist,macd_divergence,ema_alignment,rvol,volume_spike,vwap_distance_pct,price_above_vwap,atr_pct,atr_expanding,bb_squeeze,bb_breakout_above,momentum_1_pct,momentum_3_pct,momentum_6_pct,momentum_12_pct,momentum_acceleration,higher_highs,higher_lows,bos_up,in_range,candle_strength,big_wick_top,power_streak,mtf_alignment,btc_state,btc_momentum_12_pct
OPNUSDT,0,33.0,0.0,-4.98,1.04,1.79,49.7,0.0,0.0,False,75.0,49.716668057693994,0.0,0.0001887032671465496,0.0,0.0,1.037,0.0,0.4033475355074904,1.0,2.102181661498457,0.0,1.0,0.0,-0.8042895442359292,0.2710027100270892,1.7881705639614796,0.8174386920980782,-1.2420646902480192,0.0,0.0,0.0,1.0,0.39103192764520056,1.0,0.0,0.5,1.0,2.1746816645075655
OPNUSDT,0,33.0,1.94,-1.61,1.04,1.79,49.7,0.0,0.0,False,75.0,49.716668057693994,0.0,0.0001887032671465496,0.0,0.0,1.037,0.0,0.4033475355074904,1.0,2.102181661498457,0.0,1.0,0.0,-0.8042895442359292,0.2710027100270892,1.7881705639614796,0.8174386920980782,-1.2420646902480192,0.0,0.0,0.0,1.0,0.39103192764520056,1.0,0.0,0.5,1.0,2.1746816645075655
OPNUSDT,0,51.0,2.38,-1.43,0.95,3.15,57.8,0.0,0.0,False,75.0,57.80253145487828,0.0,0.00011776719481185633,0.0,0.0,0.954,0.0,2.627995920116248,1.0,2.3704891291294645,0.0,0.0,0.0,1.3440860215053776,5.160390516039044,3.146374829001363,0.5333333333333301,7.075575194561614,0.0,0.0,0.0,0.0,0.6613756613756605,0.0,0.0,0.5,1.0,2.1746816645075655
OPNUSDT,1,21.0,3.36,-0.32,1.37,6.27,53.6,0.0,0.0,False,75.0,53.64259140122701,0.0,0.00015797784427985868,0.0,0.0,1.367,0.0,1.3676050470600427,1.0,2.368396633830621,0.0,0.0,0.0,-1.0610079575596754,0.268817204301083,6.26780626780627,-0.6657789613848208,-5.714088778604893,0.0,0.0,0.0,0.0,0.4399470899470891,0.0,0.0,0.5,1.0,2.1746816645075655
OPNUSDT,1,21.0,3.03,-0.48,1.37,6.27,53.6,0.0,0.0,False,75.0,53.64259140122701,0.0,0.00015797784427985868,0.0,0.0,1.367,0.0,1.3676050470600427,1.0,2.368396633830621,0.0,0.0,0.0,-1.0610079575596754,0.268817204301083,6.26780626780627,-0.6657789613848208,-5.714088778604893,0.0,0.0,0.0,0.0,0.4399470899470891,0.0,0.0,0.5,1.0,2.1746816645075655
OPNUSDT,0,31.0,1.89,-1.57,0.49,6.05,57.0,0.0,0.0,False,75.0,56.977048241893115,0.0,0.00022752192238194638,0.0,0.0,0.488,0.0,2.3877685222742673,1.0,2.3464106247526866,0.0,0.0,0.0,1.0723860589812269,1.3440860215053776,6.047819971870603,0.3994673768308851,-3.297264189465083,0.0,0.0,0.0,0.0,0.5603174603174592,0.0,0.0,0.5,1.0,2.1746816645075655
OPNUSDT,0,31.0,2.21,-1.26,0.49,6.05,57.0,0.0,0.0,False,45.0,56.977048241893115,0.0,0.00022752192238194638,0.0,0.0,0.488,0.0,2.3877685222742673,1.0,2.3464106247526866,0.0,0.0,0.0,1.0723860589812269,1.3440860215053776,6.047819971870603,0.3994673768308851,-3.297264189465083,0.0,0.0,0.0,0.0,0.5603174603174592,0.0,0.0,0.5,1.0,2.1746816645075655
OPNUSDT,0,31.0,4.42,-8.23,0.78,0.14,46.8,0.0,0.0,False,65.0,46.79273542161771,0.0,-0.0002900915066553601,0.0,0.0,0.782,0.0,-1.3507246134686028,0.0,2.225645477323764,0.0,0.0,0.0,2.225312934631419,-0.406504065040662,0.13623978201633377,-4.046997389033949,-0.9514631931060538,0.0,0.0,0.0,0.0,0.5584330484330482,0.0,1.0,0.5,1.0,2.1746816645075655
OPNUSDT,0,32.0,1.43,-1.75,0.66,-6.0,34.0,0.0,0.0,False,60.0,34.04443664076409,0.0,-7.859075036496885e-05,1.0,-1.0,0.66,0.0,-3.896340101769239,0.0,3.2223647507304007,0.0,0.0,0.0,-0.9983361064891902,0.16835016835016148,-6.003159557661925,-7.465007776049765,6.329487609108446,0.0,0.0,0.0,0.0,0.41538789428815087,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,46.0,0.81,-2.16,0.29,-3.55,50.0,0.0,0.0,False,45.0,50.0,0.0,0.0,0.0,0.0,0.289,0.0,-1.7021489378964563,0.0,2.2901219437935874,0.0,1.0,0.0,1.54639175257731,1.4157014157014025,-3.549571603427173,-4.136253041362531,6.3116622480147315,0.0,0.0,0.0,0.0,0.4298245614035088,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,48.0,1.36,-0.27,1.41,-0.76,50.0,0.0,0.0,False,45.0,50.0,0.0,0.0,0.0,0.0,1.411,0.0,-0.5990307870633611,0.0,2.0328208039854982,0.0,1.0,0.0,0.6459948320413442,0.9067357512953268,-0.7643312101910871,-1.142131979695429,2.562786706709334,0.0,0.0,0.0,0.0,0.3329772079772066,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,40.0,0.81,-1.35,0.99,-0.13,50.0,0.0,0.0,False,45.0,50.0,0.0,0.0,0.0,0.0,0.992,0.0,-0.08464832603154208,0.0,2.0571557628399266,0.0,1.0,0.0,1.0430247718383248,-0.12886597938144698,-0.12886597938144698,0.3886010362694232,-0.12886597938144698,0.0,0.0,0.0,1.0,0.4603174603174584,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,83.0,1.88,-0.4,2.37,1.69,52.2,0.0,0.0,False,60.0,52.20127969303295,1.0,0.00020758463820711316,1.0,0.0,2.368,1.0,0.8842586992071532,1.0,1.9979594708670172,0.0,1.0,0.0,1.0335917312661616,2.088772845953008,1.6905071521456563,1.9556714471968724,2.4788898810635347,0.0,0.0,0.0,1.0,0.3987573099415197,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,67.0,0.41,-1.49,6.97,7.96,76.0,0.0,0.0,False,45.0,75.98444994338483,0.0,0.0006507141915483945,0.0,0.0,6.975,1.0,5.617775940506223,1.0,3.325533917727503,1.0,0.0,1.0,3.0373831775700997,6.137184115523475,7.955936352509188,11.083123425692698,4.423597824213807,1.0,1.0,1.0,0.0,0.46867274569402234,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,67.0,0.82,-1.09,6.97,7.96,76.0,0.0,0.0,False,55.0,75.98444994338483,0.0,0.0006507141915483945,0.0,0.0,6.975,1.0,5.617775940506223,1.0,3.325533917727503,1.0,0.0,1.0,3.0373831775700997,6.137184115523475,7.955936352509188,11.083123425692698,4.423597824213807,1.0,1.0,1.0,0.0,0.46867274569402234,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,24.0,0.41,-1.08,1.43,7.43,75.0,0.0,0.0,False,55.0,74.99873848928682,0.0,0.0006661928364464361,0.0,0.0,1.432,0.0,4.4208525648732575,1.0,4.118748839820212,1.0,0.0,0.0,1.5873015873015854,1.5873015873015854,7.434052757793761,7.177033492822973,-4.16809409615165,1.0,1.0,1.0,0.0,0.32787107258938264,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,34.0,0.0,-1.48,1.77,8.29,79.8,0.0,0.0,False,45.0,79.77990788235924,0.0,0.0008282758763236584,0.0,0.0,1.766,0.0,7.19553303756484,1.0,4.205207773634291,1.0,0.0,1.0,3.459821428571435,6.42939150401838,8.294392523364497,12.363636363636363,4.677055055420247,1.0,1.0,1.0,0.0,0.3747824945008045,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,19.0,0.27,-2.31,1.06,11.56,85.4,0.0,0.0,False,55.0,85.35542255367514,0.0,0.001382718540591103,0.0,0.0,1.057,0.0,11.168330907592543,1.0,4.8096091828483765,1.0,0.0,1.0,0.40816326530611996,9.821428571428575,11.564625850340136,20.884520884520885,8.23412698412699,1.0,1.0,1.0,0.0,0.37919372294372305,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,25.0,0.86,-2.44,0.26,0.99,43.0,0.0,0.0,False,55.0,43.02203987152723,0.0,-0.0004980101279246961,0.0,0.0,0.258,0.0,-8.048396700548738,0.0,4.633189204423464,0.0,0.0,0.0,0.36719706242351113,2.885821831869524,0.9852216748768584,-2.147971360381857,4.733112472263614,1.0,1.0,0.0,0.0,0.4557319223985894,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,25.0,1.15,-2.16,0.26,0.99,43.0,0.0,0.0,False,45.0,43.02203987152723,0.0,-0.0004980101279246961,0.0,0.0,0.258,0.0,-8.048396700548738,0.0,4.633189204423464,0.0,0.0,0.0,0.36719706242351113,2.885821831869524,0.9852216748768584,-2.147971360381857,4.733112472263614,1.0,1.0,0.0,0.0,0.4557319223985894,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,29.0,1.75,-0.87,0.97,2.35,45.4,0.0,0.0,False,55.0,45.42261585546745,0.0,0.00010317518687547522,0.0,0.0,0.967,0.0,-1.6405522045039633,0.0,4.02221136671759,0.0,1.0,0.0,-0.12077294685990685,0.12106537530265009,2.35148514851485,-0.24125452352232296,-2.10665739697459,0.0,0.0,0.0,0.0,0.4334092442645078,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,41.0,1.15,-1.87,0.47,-0.72,46.2,0.0,0.0,False,50.0,46.186279679235085,0.0,0.00019349180322820016,0.0,0.0,0.465,0.0,0.08743802386170631,1.0,3.4958354825740265,0.0,1.0,0.0,1.8587360594795557,0.488997555012222,-0.7246376811594243,3.136762860727732,1.6967270236112566,0.0,0.0,0.0,0.0,0.5786340852130322,0.0,1.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,53.44,0.71,-1.41,1.12,0.39,40.4,0.0,0.0,False,80.0,40.38839820079663,0.0,-2.8005142302023464e-05,0.0,0.0,1.123,0.0,-1.1550708744467248,0.0,2.7144712901339583,0.0,1.0,0.0,1.0526315789473621,0.7874015748031358,0.3921568627450912,-4.000000000000011,1.179558437548227,0.0,0.0,0.0,0.0,0.5060568086883876,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,53.44,1.71,-0.43,1.12,0.39,40.4,0.0,0.0,False,60.0,40.38839820079663,0.0,-2.8005142302023464e-05,0.0,0.0,1.123,0.0,-1.1550708744467248,0.0,2.7144712901339583,0.0,1.0,0.0,1.0526315789473621,0.7874015748031358,0.3921568627450912,-4.000000000000011,1.179558437548227,0.0,0.0,0.0,0.0,0.5060568086883876,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,38.0,1.12,-2.23,0.42,-0.78,41.0,0.0,0.0,False,75.0,40.99307848419664,1.0,0.00010528609489346896,0.0,0.0,0.424,0.0,-1.0007056315044747,0.0,2.4054533661666895,0.0,1.0,0.0,0.26315789473684964,0.39525691699605875,-0.7812499999999863,-0.3921568627450912,1.5671319169960563,0.0,0.0,0.0,0.0,0.24393939393939357,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,38.0,0.0,-3.31,0.42,-0.78,41.0,0.0,0.0,False,75.0,40.99307848419664,1.0,0.00010528609489346896,0.0,0.0,0.424,0.0,-1.0007056315044747,0.0,2.4054533661666895,0.0,1.0,0.0,0.26315789473684964,0.39525691699605875,-0.7812499999999863,-0.3921568627450912,1.5671319169960563,0.0,0.0,0.0,0.0,0.24393939393939357,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,42.0,1.55,-0.85,0.59,3.16,53.8,0.0,0.0,False,45.0,53.75165599103067,1.0,0.0004210471526320202,1.0,0.0,0.595,0.0,2.098119586109256,1.0,2.149425720751469,0.0,1.0,1.0,0.25608194622278085,1.5564202334630255,3.1620553359683785,1.5564202334630255,-0.02460743452117309,0.0,0.0,0.0,0.0,0.5083333333333325,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,42.0,1.27,-1.13,0.59,3.16,53.8,0.0,0.0,False,65.0,53.75165599103067,1.0,0.0004210471526320202,1.0,0.0,0.595,0.0,2.098119586109256,1.0,2.149425720751469,0.0,1.0,1.0,0.25608194622278085,1.5564202334630255,3.1620553359683785,1.5564202334630255,-0.02460743452117309,0.0,0.0,0.0,0.0,0.5083333333333325,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,84.0,0.42,-1.55,2.75,3.89,62.2,0.0,0.0,False,55.0,62.228242447867565,0.0,0.000526775891282749,0.0,0.0,2.745,1.0,3.8804708856323913,1.0,2.1983425254344735,0.0,1.0,1.0,2.0382165605095595,3.354838709677426,3.891050583657591,6.657789613848209,2.836031965189751,0.0,0.0,0.0,0.0,0.5561002178649255,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,77.0,0.99,-0.99,2.35,3.07,63.9,0.0,0.0,False,45.0,63.86983266346568,0.0,0.0005895337514714716,0.0,0.0,2.349,1.0,3.943234684224374,1.0,2.261875840048729,0.0,1.0,1.0,0.4993757802746536,2.9411764705882306,3.072983354673495,6.060606060606069,2.8131354974768312,0.0,0.0,0.0,0.0,0.45994637171107666,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,38.01,0.0,-1.97,1.95,0.64,53.3,0.0,0.0,False,45.0,53.27295415184444,0.0,0.0004931400362665594,0.0,0.0,1.951,0.0,1.4931859690176168,1.0,2.426625332315985,0.0,1.0,0.0,-2.1118012422360337,0.38216560509553466,0.6385696040868462,3.820816864295125,0.12673776346078913,0.0,0.0,0.0,0.0,0.45934900014596436,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,38.0,1.86,-0.29,0.47,-2.19,45.9,0.0,0.0,False,50.0,45.89858031753055,0.0,-0.00046084711077326937,1.0,0.0,0.47,0.0,-2.6904665779399073,0.0,3.0967238007834292,0.0,0.0,0.0,2.8378378378378444,4.676753782668501,-2.1850899742930507,-6.049382716049385,11.232023705547672,0.0,0.0,0.0,0.0,0.6012079318530918,0.0,1.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,38.0,1.71,-0.43,0.47,-2.19,45.9,0.0,0.0,False,60.0,45.89858031753055,0.0,-0.00046084711077326937,1.0,0.0,0.47,0.0,-2.6904665779399073,0.0,3.0967238007834292,0.0,0.0,0.0,2.8378378378378444,4.676753782668501,-2.1850899742930507,-6.049382716049385,11.232023705547672,0.0,0.0,0.0,0.0,0.6012079318530918,0.0,1.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,26.0,2.01,0.0,0.17,0.4,45.9,0.0,0.0,False,50.0,45.89858031753055,0.0,-0.0003110530853577181,1.0,0.0,0.174,0.0,-2.669181446955408,0.0,3.006935288262668,0.0,0.0,0.0,0.0,2.9769959404600916,0.39577836411608797,-5.70012391573729,5.48359224652871,0.0,0.0,0.0,0.0,0.5211213517665129,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,19.0,1.58,-1.44,0.25,0.94,46.0,0.0,0.0,False,65.0,45.98355934227765,0.0,8.531218395716215e-05,0.0,0.0,0.254,0.0,-0.7751387089090143,0.0,2.2923417302645723,0.0,0.0,0.0,0.2659574468084998,0.2659574468084998,0.9370816599732159,1.8918918918918899,-0.4033865960295195,0.0,0.0,0.0,0.0,0.6036324786324755,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,19.0,2.02,-0.87,0.25,0.94,46.0,0.0,0.0,False,65.0,45.98355934227765,0.0,8.531218395716215e-05,0.0,0.0,0.254,0.0,-0.7751387089090143,0.0,2.2923417302645723,0.0,0.0,0.0,0.2659574468084998,0.2659574468084998,0.9370816599732159,1.8918918918918899,-0.4033865960295195,0.0,0.0,0.0,0.0,0.6036324786324755,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,15.0,0.0,-3.05,0.33,-0.67,45.4,0.0,0.0,False,60.0,45.37452566309571,1.0,-0.00010057292658023707,1.0,-1.0,0.331,0.0,-2.139940343141206,0.0,2.8900398638366345,0.0,0.0,0.0,0.5449591280653918,-1.468624833110801,-0.6729475100942132,-2.1220159151193507,-2.276161845223842,0.0,0.0,0.0,0.0,0.43060897435897405,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,38.0,1.47,-1.47,0.48,2.05,48.9,0.0,0.0,False,60.0,48.92869524592562,1.0,3.7587576851849224e-05,1.0,-1.0,0.482,0.0,-0.7953857799067747,0.0,2.6611886929596804,0.0,0.0,0.0,0.40268456375840084,1.9073569482288804,2.0463847203274232,-3.7323037323037314,1.7709313002070484,0.0,0.0,0.0,0.0,0.4895104895104908,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,24.0,0.29,-1.03,0.39,5.63,52.5,0.0,0.0,False,60.0,52.482322885343486,0.0,0.00028888318546399885,0.0,0.0,0.386,0.0,2.170013973329249,1.0,2.4793740537122493,0.0,1.0,0.0,-0.3978779840848736,1.6238159675236896,5.625879043600568,1.7615176151761458,-2.3142993629967004,0.0,0.0,0.0,0.0,0.6416666666666674,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,24.0,0.89,-0.45,0.39,5.63,52.5,0.0,0.0,False,60.0,52.482322885343486,0.0,0.00028888318546399885,0.0,0.0,0.386,0.0,2.170013973329249,1.0,2.4793740537122493,0.0,1.0,0.0,-0.3978779840848736,1.6238159675236896,5.625879043600568,1.7615176151761458,-2.3142993629967004,0.0,0.0,0.0,0.0,0.6416666666666674,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,84.0,1.33,-1.19,2.76,0.27,54.9,0.0,0.0,False,50.0,54.86398862776985,0.0,0.00023490886964185054,0.0,0.0,2.756,1.0,2.304205340048689,1.0,2.554178458068239,0.0,1.0,0.0,1.6129032258064606,1.749663526244947,0.26525198938992806,3.4199726402188815,3.2085494678894957,0.0,0.0,0.0,0.0,0.40014490014490084,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,84.0,0.59,-2.06,2.76,0.27,54.9,0.0,0.0,False,60.0,54.86398862776985,0.0,0.00023490886964185054,0.0,0.0,2.756,1.0,2.304205340048689,1.0,2.554178458068239,0.0,1.0,0.0,1.6129032258064606,1.749663526244947,0.26525198938992806,3.4199726402188815,3.2085494678894957,0.0,0.0,0.0,0.0,0.40014490014490084,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,14.0,0.0,-2.63,0.07,1.88,54.3,0.0,0.0,False,60.0,54.258901441902836,0.0,0.00026613053649123154,0.0,0.0,0.065,0.0,1.8624588508198405,1.0,2.3480985554313345,0.0,1.0,0.0,-0.6553079947575365,-0.6553079947575365,1.8817204301075436,1.336898395721926,-3.209071435617769,0.0,0.0,0.0,0.0,0.40906084656085084,0.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,30.0,5.14,-8.39,0.26,-0.52,54.3,0.0,0.0,False,55.0,54.328128780862926,0.0,0.00011004933499392223,0.0,0.0,0.264,0.0,0.719449277133918,1.0,2.137950233152124,0.0,1.0,0.0,-0.2628120893561179,0.6631299734748017,-0.5242463958060438,2.567567567567566,1.842684364038382,0.0,0.0,0.0,0.0,0.3256410256410266,1.0,0.0,0.5,1.0,2.1746816645075655
ACEUSDT,0,48.38,1.78,-7.52,0.54,1.19,58.4,0.0,0.0,False,75.0,58.41708001088537,0.0,0.00013692186931185658,0.0,0.0,0.536,0.0,1.6960414748262573,1.0,2.076285616549824,0.0,1.0,0.0,1.0540184453228052,1.0540184453228052,1.1873350923482824,3.0913978494623797,0.9220923239507881,0.0,1.0,0.0,0.0,0.35555555555555896,0.0,0.0,0.5,1.0,2.1746816645075655
BREVUSDT,0,19.03,1.2,-1.07,1.07,-1.14,50.0,0.0,0.0,False,60.0,50.0,0.0,0.0,0.0,0.0,1.069,0.0,-1.9564974393845616,0.0,1.5260290331182897,0.0,1.0,0.0,-0.7653061224489838,-0.38412291933419795,-1.1435832274460125,-2.7500000000000093,0.3782658989631378,0.0,0.0,0.0,1.0,0.4761904761904763,0.0,0.0,0.5,1.0,2.1746816645075655
BREVUSDT,0,19.03,2.02,-0.13,1.07,-1.14,50.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,1.069,0.0,-1.9564974393845616,0.0,1.5260290331182897,0.0,1.0,0.0,-0.7653061224489838,-0.38412291933419795,-1.1435832274460125,-2.7500000000000093,0.3782658989631378,0.0,0.0,0.0,1.0,0.4761904761904763,0.0,0.0,0.5,1.0,2.1746816645075655
BREVUSDT,0,39.0,0.93,-0.8,0.9,-0.64,50.0,0.0,0.0,False,60.0,50.0,0.0,0.0,0.0,0.0,0.902,0.0,-1.3829897103644904,0.0,1.5011196237630966,0.0,1.0,0.0,0.5141388174807346,0.6435006435006441,-0.6353240152477768,-2.249999999999995,1.9141486739961977,0.0,0.0,0.0,1.0,0.5716450216450244,0.0,0.0,0.5,1.0,2.1746816645075655
BREVUSDT,1,39.0,3.49,0.0,0.9,-0.64,50.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.902,0.0,-1.3829897103644904,0.0,1.5011196237630966,0.0,1.0,0.0,0.5141388174807346,0.6435006435006441,-0.6353240152477768,-2.249999999999995,1.9141486739961977,0.0,0.0,0.0,1.0,0.5716450216450244,0.0,0.0,0.5,1.0,2.1746816645075655
RESOLVUSDT,0,52.0,1.05,-1.57,0.52,1.38,54.7,0.0,0.0,False,45.0,54.73876833193493,0.0,-4.577764897318177e-05,0.0,0.0,0.523,0.0,2.2858660618837496,1.0,6.035044426017555,0.0,1.0,0.0,0.45662100456620736,5.769230769230768,1.3824884792626644,6.280193236714972,9.916696207018795,0.0,0.0,0.0,0.0,0.6944444444444433,0.0,0.0,0.5,1.0,2.1746816645075655
RESOLVUSDT,0,49.0,3.29,-3.76,0.97,10.26,54.0,0.0,0.0,False,50.0,53.97105369990755,0.0,0.0003226533144057742,0.0,0.0,0.974,0.0,5.972421363659981,1.0,4.885917402380293,0.0,1.0,0.0,1.8957345971563864,1.8957345971563864,10.256410256410248,8.585858585858567,-6.309393607971823,0.0,0.0,0.0,0.0,0.5273892773892763,0.0,1.0,0.5,1.0,2.1746816645075655
RESOLVUSDT,0,45.0,1.37,-2.74,1.51,2.53,65.4,0.0,0.0,False,45.0,65.38128303061035,0.0,0.00026038773165188973,0.0,1.0,1.512,0.0,8.361645458520545,1.0,5.008786670070843,0.0,0.0,0.0,3.8461538461538374,1.2499999999999925,2.531645569620253,13.02325581395349,-0.01582278481014132,0.0,0.0,0.0,0.0,0.2677404295051353,1.0,0.0,0.5,1.0,2.1746816645075655
